"2013-05-09 16:28:45.000000","2013-05-09 21:14:50.000000","R.hw.R2E-M1-N02-D0","mira","hw.R2E-M1-N02-D0",0,"",413,17165,25200,"512.0000","2441.2444","8788480.0000","MIR-48840-7BB71-512",0,"complete"
"2013-05-10 15:31:36.000000","2013-05-10 22:48:59.000000","R.hw.R1C-M0-linkerrors","mira","hw.R1C-M0-linkerrors",0,"",414,26243,32400,"512.0000","3732.3378","13436416.0000","MIR-44400-77731-512",0,"complete"
"2013-05-15 20:00:51.000000","2013-05-15 22:23:28.000000","R.hw.R2C-M1-N12-J16-cfam","mira","hw.R2C-M1-N12-J16-cfam",0,"",417,8557,28800,"512.0000","1216.9956","4381184.0000","MIR-48440-7B771-512",0,"complete"
"2013-05-16 15:00:21.000000","2013-05-16 17:56:22.000000","R.hw.R2C-M1-N12-J16-cfam-replace","mira","hw.R2C-M1-N12-J16-cfam-replace",0,"",418,10561,28800,"512.0000","1502.0089","5407232.0000","MIR-48440-7B771-512",0,"complete"
"2013-05-20 14:38:16.000000","2013-05-20 19:37:07.000000","R.hw.R11-M1-N14-J19","mira","hw.R11-M1-N14-J19",0,"",428,17931,18000,"512.0000","2550.1867","9180672.0000","MIR-04080-373B1-512",0,"complete"
"2013-05-22 15:42:11.000000","2013-05-22 16:38:45.000000","R.hw.R17-M1-N10-J00","mira","hw.R17-M1-N10-J00",0,"",429,3394,18000,"512.0000","482.7022","1737728.0000","MIR-04880-37BB1-512",0,"complete"
"2013-05-23 15:51:08.000000","2013-05-23 16:14:12.000000","R.hw.Q0G-I0.IONsdown","mira","hw.Q0G-I0.IONsdown",0,"",430,1384,18000,"1024.0000","393.6711","1417216.0000","MIR-00000-33371-1024",0,"complete"
"2013-05-23 15:52:21.000000","2013-05-23 16:29:00.000000","R.hw.Q0G-I2.IONsdown","mira","hw.Q0G-I2.IONsdown",0,"",431,2199,18000,"1024.0000","625.4933","2251776.0000","MIR-00C00-33F71-1024",0,"complete"
"2013-05-23 15:53:29.000000","2013-05-23 17:29:15.000000","R.hw.R19-M0-N11-J25","mira","hw.R19-M0-N11-J25",0,"",432,5746,18000,"512.0000","817.2089","2941952.0000","MIR-440C0-773F1-512",0,"complete"
"2013-05-23 17:28:39.000000","2013-05-23 17:34:05.000000","R.hw.Q0G-I0.IONsdown","mira","hw.Q0G-I0.IONsdown",0,"",434,326,18000,"1024.0000","92.7289","333824.0000","MIR-00000-33371-1024",0,"complete"
"2013-05-23 17:21:34.000000","2013-05-23 17:34:08.000000","R.hw.Q0G-I3.IONsdown","mira","hw.Q0G-I3.IONsdown",0,"",433,754,18000,"1024.0000","214.4711","772096.0000","MIR-00C80-33FF1-1024",0,"complete"
"2013-05-23 18:25:38.000000","2013-05-23 18:46:16.000000","R.hw.Q1H-I5.IONsdown","mira","hw.Q1H-I5.IONsdown",0,"",435,1238,18000,"1024.0000","352.1422","1267712.0000","MIR-44480-777F1-1024",0,"complete"
"2013-05-23 18:36:24.000000","2013-05-23 18:50:09.000000","R.hw.Q1H-I0.I1.IONsdown","mira","hw.Q1H-I0.I1.IONsdown",0,"",436,825,18000,"2048.0000","469.3333","1689600.0000","MIR-44000-773F1-2048",0,"complete"
"2013-05-23 19:45:29.000000","2013-05-23 20:00:19.000000","R.hw.Q1G-I2.IONsdown","mira","hw.Q1G-I2.IONsdown",0,"",437,890,18000,"512.0000","126.5778","455680.0000","MIR-04C00-37F31-512",0,"complete"
